NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,17-05-0240-42,17-007,PETEN,LA LIBERTAD,EODP EODP ANEXA A EORM,PARCELAMIENTO PALÍN,79262582,HUGO RENE MACZ POP,GREGORIO ENRIQUE ARGETA SAMAYOA,PARVULOS,OFICIAL,RURAL,TEMPORAL NOMBRAMIENTO,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0241-42,17-006,PETEN,LA LIBERTAD,"EODP ANEXA A ""EORM""","BARRIO LEVERON, NUEVA VISTA HERMOSA KM. 35",49293468,GREGORIO ENRIQUE ARGUETA SAMAYOA,GLORIA ADELINA TUT TESUCUN,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0242-42,17-006,PETEN,LA LIBERTAD,"EODP ANEXA A ""EORM""",CASERÍO NACIMIENTO LAGUNA LARGA,31376810,GREGORIO ENRIQUE ARGUETA SAMAYOA,CARLOS ALEJANDRO DURAN RAMIREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0243-42,17-008,PETEN,LA LIBERTAD,EODP ANEXA A EORM,PARCELAMIENTO LEMUS,59973884,ALFONZO CLAUDIO SALES,MARTIR FABIAN MANGANDID,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0244-42,17-006,PETEN,LA LIBERTAD,"EODP ANEXA A ""EORM""",CASERÍO NUEVA VISTA HERMOSA,45215099,GREGORIO ENRIQUE ARGUETA SAMAYOA,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0246-41,17-008,PETEN,LA LIBERTAD,COPB,CASERIO NUEVA JERUSALEN I,79262582,ALFONZO CLAUDIO SALES,GREGORIO ARGUETA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0247-45,17-006,PETEN,LA LIBERTAD,"LICEO INTEGRAL CIENCIA Y VERDAD ""CIEV""",BARRIO EL ESTADIO,79231523,GREGORIO ENRIQUE ARGUETA SAMAYOA,ANNA YOJANA ORTÍZ MORÁN LARA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0248-45,17-006,PETEN,LA LIBERTAD,ESCUELA NORMAL CENTRAL,BARRIO EL CENTRO,46721701,GREGORIO ENRIQUE ARGUETA SAMAYOA,ANGEL OLRANDO CABRERA VELIZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0249-46,17-006,PETEN,LA LIBERTAD,"COLEGIO MIXTO PRIVADO ""MARTHA MARÍA""","CASERIO NUEVA VISTA HERMOSA, KILOMETRO 35",45734290,GREGORIO ENRIQUE ARGUETA SAMAYOA,JUAN ANTONIO LEMUS LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0250-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILINGUE BRITANNIA,BARRIO ONCE DE NOVIEMBRE ALDEA EL NARANJO,58922188,HUGO RENE MACZ POP,HAYDEE DALILA IEMIMAH CARRANZA TAMBITO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
,17-05-0251-45,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILINGUE BRITANNIA,BARRIO ONCE DE NOVIEMBRE ALDEA EL NARANJO,58922188,HUGO RENE MACZ POP,HAYDEE DALILA IEMIMAH CARRANZA TAMBITO,BASICO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
,17-05-0252-42,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO INTEGRAL FAGIOLI,ALDEA EL NARANJO,57816239,HUGO RENE MACZ POP,ASMAVET EDGAR DE LEON YOC,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0253-43,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO INTEGRAL FAGIOLI,ALDEA EL NARANJO,57816239,HUGO RENE MACZ POP,ASMAVET EDGAR DE LEON YOC,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0256-45,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACION INTEGRAL EL NARANJO,ALDEA EL NARANJO,57283598,HUGO RENE MACZ POP,MANUEL ELIAS PAZ SOZA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
,17-05-0257-46,17-008,PETEN,LA LIBERTAD,COLEGIO MIXTO DE EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,CASERIO GUATELINDA SAN DIEGO,45386655,ALFONZO CLAUDIO SALES,RONY GONZALO MANZANERO GONZALEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0258-46,17-007,PETEN,LA LIBERTAD,"COLEGIO MIXTO BILIGUE ""BRITANNIA""",ALDEA EL NARANJO,51617598,HUGO RENE MACZ POP,HAYDEE DALILA CARRANZA TAMBITO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
,17-05-0259-45,17-007,PETEN,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""MAYEN""",CASERIO NUEVO EDEN,30405807,HUGO RENE MACZ POP,FLOR DE MARIA UMAÑA MARROQUIN,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0260-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACION INTEGRAL EL NARANJO,ALDEA EL NARANJO,57283598,HUGO RENE MACZ POP,PAZ SOSA MANUEL ELIAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN
,17-05-0261-46,17-006,PETEN,LA LIBERTAD,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCUL,BARRIO SANTA CRUZ,30989090,GREGORIO ENRIQUE ARGUETA SAMAYOA,MARTIN RAMIREZ SILVESTRE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0262-45,17-006,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO,45309965,GREGORIO ENRIQUE ARGUETA SAMAYOA,DELMY GABRIELA LUNA SIERRA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0263-42,17-006,PETEN,LA LIBERTAD,EODP,CASERIO EL RAMONAL,44874348,GREGORIO ENRIQUE ARGUETA SAMAYOA,NUFIO Y NUFIO ABEL,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
